"new_key","year","AGE","agriculture","area_ha","county","cpue","date","day","DD_mean","dd_year","decade","depth_m","doy","forests","lagoslakeid","LAT_DD","length_mean_mm","lmb","logarea","logcounty","logdepth","LONG_DD","mean_secchi_m","month","nhdid","perch","pike","Survey_Number","Total.Population","type","urban","walleye","wetlands"
"47-120",1988,6,0.285714285714286,58.0284637393768,"livingston",NA,"1988-6-9","9",5865.48930466667,5800.760435,1990,3.09768285888449,161,0.142857142857143,80265,42.50999,139.7,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"6",145332796,NA,NA,59963004,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,1,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",5800.760435,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,50.8,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,2,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",6048.0521855,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,73.66,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,3,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",5946.88254966667,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,93.98,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,4,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",5899.80167975,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,109.22,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,5,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",5890.3721846,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,116.84,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,6,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",5887.24524866667,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,147.32,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,7,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",5856.24232328572,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,144.78,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1989,8,0.285714285714286,58.0284637393768,"livingston",NA,"1989-5-30","30",5824.363347,5393.517241,1990,3.09768285888449,150,0.142857142857143,80265,42.50999,154.94,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963008,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,2,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-2","2",5597.138838,6205.870812,1990,3.09768285888449,122,0.142857142857143,80265,42.50999,73.66,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963006,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,3,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-2","2",5829.87387066667,6205.870812,1990,3.09768285888449,122,0.142857142857143,80265,42.50999,96.52,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963006,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,4,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-2","2",5808.5412225,6205.870812,1990,3.09768285888449,122,0.142857142857143,80265,42.50999,116.84,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963006,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,5,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-2","2",5798.544792,6205.870812,1990,3.09768285888449,122,0.142857142857143,80265,42.50999,121.92,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963006,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,6,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-2","2",5807.56302733333,6205.870812,1990,3.09768285888449,122,0.142857142857143,80265,42.50999,139.7,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963006,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,7,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-2","2",5816.71267614286,6205.870812,1990,3.09768285888449,122,0.142857142857143,80265,42.50999,149.86,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963006,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,8,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-2","2",5798.401688,6205.870812,1990,3.09768285888449,122,0.142857142857143,80265,42.50999,165.1,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963006,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,1,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-7","7",5393.517241,6205.870812,1990,3.09768285888449,127,0.142857142857143,80265,42.50999,43.18,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963007,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,2,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-7","7",5597.138838,6205.870812,1990,3.09768285888449,127,0.142857142857143,80265,42.50999,63.5,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963007,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,3,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-7","7",5829.87387066667,6205.870812,1990,3.09768285888449,127,0.142857142857143,80265,42.50999,88.9,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963007,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-120",1990,4,0.285714285714286,58.0284637393768,"livingston",NA,"1990-5-7","7",5808.5412225,6205.870812,1990,3.09768285888449,127,0.142857142857143,80265,42.50999,99.06,NA,4.06093364429318,11.6582804328296,1.13065436712398,-83.74093,NA,"5",145332796,NA,NA,59963007,"115645","historical",0.214285714285714,NA,0.357142857142857
"47-153",1986,1,0.375,226.365829785512,"livingston",NA,"1986-10-7","7",5665.626883,5725.576854,1990,4.18578313623895,280,0.21875,836,42.43677,66.04,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"10",145333719,NA,NA,59963028,"115645","historical",0.1875,NA,0.21875
"47-153",1986,2,0.375,226.365829785512,"livingston",NA,"1986-10-7","7",5711.839909,5725.576854,1990,4.18578313623895,280,0.21875,836,42.43677,101.6,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"10",145333719,NA,NA,59963028,"115645","historical",0.1875,NA,0.21875
"47-153",1986,3,0.375,226.365829785512,"livingston",NA,"1986-10-7","7",5745.90833266667,5725.576854,1990,4.18578313623895,280,0.21875,836,42.43677,132.08,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"10",145333719,NA,NA,59963028,"115645","historical",0.1875,NA,0.21875
"47-153",1986,4,0.375,226.365829785512,"livingston",NA,"1986-10-7","7",5698.47732375,5725.576854,1990,4.18578313623895,280,0.21875,836,42.43677,160.02,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"10",145333719,NA,NA,59963028,"115645","historical",0.1875,NA,0.21875
"47-153",1986,5,0.375,226.365829785512,"livingston",NA,"1986-10-7","7",5668.2090818,5725.576854,1990,4.18578313623895,280,0.21875,836,42.43677,177.8,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"10",145333719,NA,NA,59963028,"115645","historical",0.1875,NA,0.21875
"47-153",1986,6,0.375,226.365829785512,"livingston",NA,"1986-10-7","7",5625.63033483333,5725.576854,1990,4.18578313623895,280,0.21875,836,42.43677,172.72,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"10",145333719,NA,NA,59963028,"115645","historical",0.1875,NA,0.21875
"47-153",1992,1,0.34375,226.365829785512,"livingston",NA,"1992-6-9","9",6212.446589,5452.796486,1990,4.18578313623895,161,0.25,836,42.43677,48.26,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"6",145333719,NA,NA,59963032,"115645","historical",0.1875,NA,0.21875
"47-153",1992,2,0.34375,226.365829785512,"livingston",NA,"1992-6-9","9",6170.8503475,5452.796486,1990,4.18578313623895,161,0.25,836,42.43677,73.66,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"6",145333719,NA,NA,59963032,"115645","historical",0.1875,NA,0.21875
"47-153",1992,3,0.34375,226.365829785512,"livingston",NA,"1992-6-9","9",5896.05465066667,5452.796486,1990,4.18578313623895,161,0.25,836,42.43677,106.68,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"6",145333719,NA,NA,59963032,"115645","historical",0.1875,NA,0.21875
"47-153",1992,4,0.34375,226.365829785512,"livingston",NA,"1992-6-9","9",5860.39226575,5452.796486,1990,4.18578313623895,161,0.25,836,42.43677,152.4,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"6",145333719,NA,NA,59963032,"115645","historical",0.1875,NA,0.21875
"47-153",1992,5,0.34375,226.365829785512,"livingston",NA,"1992-6-9","9",5938.69016,5452.796486,1990,4.18578313623895,161,0.25,836,42.43677,185.42,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"6",145333719,NA,NA,59963032,"115645","historical",0.1875,NA,0.21875
"47-153",1992,7,0.34375,226.365829785512,"livingston",NA,"1992-6-9","9",5869.23636242857,5452.796486,1990,4.18578313623895,161,0.25,836,42.43677,203.2,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"6",145333719,NA,NA,59963032,"115645","historical",0.1875,NA,0.21875
"47-153",1992,8,0.34375,226.365829785512,"livingston",NA,"1992-6-9","9",5855.338434,5452.796486,1990,4.18578313623895,161,0.25,836,42.43677,205.74,NA,5.42215240642895,11.6582804328296,1.43169381576323,-83.75036,NA,"6",145333719,NA,NA,59963032,"115645","historical",0.1875,NA,0.21875
"47-153",2008,3,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-28","28",5938.381638,5315.74604,2010,4.18578313623895,149,0.0725524475524476,836,42.43677,88.9,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,4,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-28","28",5861.02833575,5315.74604,2010,4.18578313623895,149,0.0725524475524476,836,42.43677,180.34,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,5,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-28","28",5768.7092032,5315.74604,2010,4.18578313623895,149,0.0725524475524476,836,42.43677,144.145,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,6,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-28","28",5800.68504966667,5315.74604,2010,4.18578313623895,149,0.0725524475524476,836,42.43677,165.840833333333,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,7,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-28","28",5842.071437,5315.74604,2010,4.18578313623895,149,0.0725524475524476,836,42.43677,170.462222222222,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,8,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-28","28",5817.14932025,5315.74604,2010,4.18578313623895,149,0.0725524475524476,836,42.43677,201.93,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,5,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-29","29",5768.7092032,5315.74604,2010,4.18578313623895,150,0.0725524475524476,836,42.43677,109.22,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,7,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-29","29",5842.071437,5315.74604,2010,4.18578313623895,150,0.0725524475524476,836,42.43677,124.46,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,5,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-30","30",5768.7092032,5315.74604,2010,4.18578313623895,151,0.0725524475524476,836,42.43677,203.2,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,6,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-30","30",5800.68504966667,5315.74604,2010,4.18578313623895,151,0.0725524475524476,836,42.43677,210.82,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,8,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-5-30","30",5817.14932025,5315.74604,2010,4.18578313623895,151,0.0725524475524476,836,42.43677,203.2,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"5",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,1,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-6-5","5",5814.04518,5315.74604,2010,4.18578313623895,157,0.0725524475524476,836,42.43677,45.212,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"6",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,2,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-6-5","5",5991.1729745,5315.74604,2010,4.18578313623895,157,0.0725524475524476,836,42.43677,70.1430769230769,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"6",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-153",2008,3,0.00568181818181818,226.365829785512,"livingston",13.2,"2008-6-5","5",5938.381638,5315.74604,2010,4.18578313623895,157,0.0725524475524476,836,42.43677,80.4333333333333,1,5.42215240642895,12.1060699731836,1.43169381576323,-83.75036,3.50502895458702,"6",145333719,1,1,7553,"180967","contemporary",0.707167832167832,1,0.214597902097902
"47-166",1982,1,0.666666666666667,NA,"livingston",NA,"1982-10-26","26",4804.617362,4820.59434,1980,NA,299,0,50125,42.55638,55.88,NA,NA,11.5158112969487,NA,-84.09926,NA,"10",152094712,NA,NA,59963012,"100289","historical",0,NA,0.333333333333333
"47-166",1982,2,0.666666666666667,NA,"livingston",NA,"1982-10-26","26",4725.8443055,4820.59434,1980,NA,299,0,50125,42.55638,106.68,NA,NA,11.5158112969487,NA,-84.09926,NA,"10",152094712,NA,NA,59963012,"100289","historical",0,NA,0.333333333333333
"47-166",1982,3,0.666666666666667,NA,"livingston",NA,"1982-10-26","26",4698.29092033333,4820.59434,1980,NA,299,0,50125,42.55638,154.94,NA,NA,11.5158112969487,NA,-84.09926,NA,"10",152094712,NA,NA,59963012,"100289","historical",0,NA,0.333333333333333
"47-166",1982,4,0.666666666666667,NA,"livingston",NA,"1982-10-26","26",4666.169185,4820.59434,1980,NA,299,0,50125,42.55638,187.96,NA,NA,11.5158112969487,NA,-84.09926,NA,"10",152094712,NA,NA,59963012,"100289","historical",0,NA,0.333333333333333
"47-166",1982,2,0.666666666666667,NA,"livingston",NA,"1982-2-13","13",4725.8443055,4820.59434,1980,NA,44,0,50125,42.55638,93.98,NA,NA,11.5158112969487,NA,-84.09926,NA,"2",152094712,NA,NA,59963014,"100289","historical",0,NA,0.333333333333333
"47-166",1982,3,0.666666666666667,NA,"livingston",NA,"1982-2-13","13",4698.29092033333,4820.59434,1980,NA,44,0,50125,42.55638,144.78,NA,NA,11.5158112969487,NA,-84.09926,NA,"2",152094712,NA,NA,59963014,"100289","historical",0,NA,0.333333333333333
"47-166",1982,4,0.666666666666667,NA,"livingston",NA,"1982-2-13","13",4666.169185,4820.59434,1980,NA,44,0,50125,42.55638,180.34,NA,NA,11.5158112969487,NA,-84.09926,NA,"2",152094712,NA,NA,59963014,"100289","historical",0,NA,0.333333333333333
"47-166",1982,6,0.666666666666667,NA,"livingston",NA,"1982-2-13","13",4709.49968566667,4820.59434,1980,NA,44,0,50125,42.55638,208.28,NA,NA,11.5158112969487,NA,-84.09926,NA,"2",152094712,NA,NA,59963014,"100289","historical",0,NA,0.333333333333333
"47-166",1982,7,0.666666666666667,NA,"livingston",NA,"1982-2-13","13",4759.12148157143,4820.59434,1980,NA,44,0,50125,42.55638,198.12,NA,NA,11.5158112969487,NA,-84.09926,NA,"2",152094712,NA,NA,59963014,"100289","historical",0,NA,0.333333333333333
"47-166",1982,8,0.666666666666667,NA,"livingston",NA,"1982-2-13","13",4777.880725,4820.59434,1980,NA,44,0,50125,42.55638,200.66,NA,NA,11.5158112969487,NA,-84.09926,NA,"2",152094712,NA,NA,59963014,"100289","historical",0,NA,0.333333333333333
"47-22",1994,3,NA,30.3220603561311,"livingston",NA,"1994-6-7","7",5216.78530266667,5123.654993,1990,4.11481029564157,158,NA,48102,42.43832,149.86,NA,3.41187551216368,11.6582804328296,1.41459273237173,-84.1037,NA,"6",145333775,NA,NA,59963031,"115645","historical",NA,NA,NA
"47-22",1994,4,NA,30.3220603561311,"livingston",NA,"1994-6-7","7",5314.85359475,5123.654993,1990,4.11481029564157,158,NA,48102,42.43832,177.8,NA,3.41187551216368,11.6582804328296,1.41459273237173,-84.1037,NA,"6",145333775,NA,NA,59963031,"115645","historical",NA,NA,NA
"47-22",1994,5,NA,30.3220603561311,"livingston",NA,"1994-6-7","7",5223.2555868,5123.654993,1990,4.11481029564157,158,NA,48102,42.43832,198.12,NA,3.41187551216368,11.6582804328296,1.41459273237173,-84.1037,NA,"6",145333775,NA,NA,59963031,"115645","historical",NA,NA,NA
"47-22",1994,6,NA,30.3220603561311,"livingston",NA,"1994-6-7","7",5227.07842683333,5123.654993,1990,4.11481029564157,158,NA,48102,42.43832,203.2,NA,3.41187551216368,11.6582804328296,1.41459273237173,-84.1037,NA,"6",145333775,NA,NA,59963031,"115645","historical",NA,NA,NA
"47-22",1994,7,NA,30.3220603561311,"livingston",NA,"1994-6-7","7",5299.721956,5123.654993,1990,4.11481029564157,158,NA,48102,42.43832,208.28,NA,3.41187551216368,11.6582804328296,1.41459273237173,-84.1037,NA,"6",145333775,NA,NA,59963031,"115645","historical",NA,NA,NA
"47-22",1994,8,NA,30.3220603561311,"livingston",NA,"1994-6-7","7",5286.130748625,5123.654993,1990,4.11481029564157,158,NA,48102,42.43832,220.98,NA,3.41187551216368,11.6582804328296,1.41459273237173,-84.1037,NA,"6",145333775,NA,NA,59963031,"115645","historical",NA,NA,NA
"47-252",1968,3,0.396103896103896,131.811170578713,"livingston",NA,"1968-4-16","16",5084.11877766667,5336.008019,1970,8.824816147516,107,0.246753246753247,909,42.58221,104.14,NA,4.88137037248847,10.984733244375,2.17756776945968,-83.8487,NA,"4",148710583,NA,NA,58642808,"58967","historical",0.0454545454545455,NA,0.311688311688312
"47-252",1968,4,0.396103896103896,131.811170578713,"livingston",NA,"1968-4-16","16",5166.65069825,5336.008019,1970,8.824816147516,107,0.246753246753247,909,42.58221,132.08,NA,4.88137037248847,10.984733244375,2.17756776945968,-83.8487,NA,"4",148710583,NA,NA,58642808,"58967","historical",0.0454545454545455,NA,0.311688311688312
"47-252",1968,5,0.396103896103896,131.811170578713,"livingston",NA,"1968-4-16","16",5137.9650332,5336.008019,1970,8.824816147516,107,0.246753246753247,909,42.58221,142.24,NA,4.88137037248847,10.984733244375,2.17756776945968,-83.8487,NA,"4",148710583,NA,NA,58642808,"58967","historical",0.0454545454545455,NA,0.311688311688312
"47-252",1968,6,0.396103896103896,131.811170578713,"livingston",NA,"1968-4-16","16",5131.30452233333,5336.008019,1970,8.824816147516,107,0.246753246753247,909,42.58221,170.18,NA,4.88137037248847,10.984733244375,2.17756776945968,-83.8487,NA,"4",148710583,NA,NA,58642808,"58967","historical",0.0454545454545455,NA,0.311688311688312
"47-252",1968,7,0.396103896103896,131.811170578713,"livingston",NA,"1968-4-16","16",5151.32629685714,5336.008019,1970,8.824816147516,107,0.246753246753247,909,42.58221,177.8,NA,4.88137037248847,10.984733244375,2.17756776945968,-83.8487,NA,"4",148710583,NA,NA,58642808,"58967","historical",0.0454545454545455,NA,0.311688311688312
"47-252",1986,3,0.357142857142857,131.811170578713,"livingston",NA,"1986-6-5","5",5240.25976566667,5160.95598,1990,8.824816147516,156,0.246753246753247,909,42.58221,116.84,NA,4.88137037248847,11.6582804328296,2.17756776945968,-83.8487,NA,"6",148710583,NA,NA,59962989,"115645","historical",0.0844155844155844,NA,0.311688311688312
"47-252",1986,4,0.357142857142857,131.811170578713,"livingston",NA,"1986-6-5","5",5207.83140025,5160.95598,1990,8.824816147516,156,0.246753246753247,909,42.58221,132.08,NA,4.88137037248847,11.6582804328296,2.17756776945968,-83.8487,NA,"6",148710583,NA,NA,59962989,"115645","historical",0.0844155844155844,NA,0.311688311688312
"47-252",1986,5,0.357142857142857,131.811170578713,"livingston",NA,"1986-6-5","5",5178.366731,5160.95598,1990,8.824816147516,156,0.246753246753247,909,42.58221,154.94,NA,4.88137037248847,11.6582804328296,2.17756776945968,-83.8487,NA,"6",148710583,NA,NA,59962989,"115645","historical",0.0844155844155844,NA,0.311688311688312
"47-252",1986,6,0.357142857142857,131.811170578713,"livingston",NA,"1986-6-5","5",5141.5471475,5160.95598,1990,8.824816147516,156,0.246753246753247,909,42.58221,182.88,NA,4.88137037248847,11.6582804328296,2.17756776945968,-83.8487,NA,"6",148710583,NA,NA,59962989,"115645","historical",0.0844155844155844,NA,0.311688311688312
"47-252",1986,7,0.357142857142857,131.811170578713,"livingston",NA,"1986-6-5","5",5111.16600342857,5160.95598,1990,8.824816147516,156,0.246753246753247,909,42.58221,200.66,NA,4.88137037248847,11.6582804328296,2.17756776945968,-83.8487,NA,"6",148710583,NA,NA,59962989,"115645","historical",0.0844155844155844,NA,0.311688311688312
"47-252",1986,8,0.357142857142857,131.811170578713,"livingston",NA,"1986-6-5","5",5080.27580075,5160.95598,1990,8.824816147516,156,0.246753246753247,909,42.58221,210.82,NA,4.88137037248847,11.6582804328296,2.17756776945968,-83.8487,NA,"6",148710583,NA,NA,59962989,"115645","historical",0.0844155844155844,NA,0.311688311688312
"47-252",2007,1,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5649.573891,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,69.215,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-252",2007,2,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5497.1165715,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,94.4033333333333,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-252",2007,3,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5392.101023,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,140.277272727273,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-252",2007,4,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5295.7551825,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,166.497,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-252",2007,5,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5337.0395158,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,180.34,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-252",2007,6,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5398.93859516667,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,220.98,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-252",2007,7,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5375.23420685714,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,205.74,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-252",2007,8,0.119308251310827,131.811170578713,"livingston",130.2,"2007-5-21","21",5408.39973725,5383.719435,2010,8.824816147516,141,0.133842332812069,909,42.58221,231.14,1,4.88137037248847,12.1060699731836,2.17756776945968,-83.8487,7.01005790917403,"5",148710583,1,1,6926,"180967","contemporary",0.483120228129887,1,0.263729187747217
"47-267",1982,5,0.4,10.7804347753946,"livingston",NA,"1982-6-14","14",4696.8267636,4814.217265,1980,3.31337694910088,165,0.2,112272,42.57999,147.32,NA,2.37773289633681,11.5158112969487,1.19796789562627,-83.79232,NA,"6",145331727,NA,NA,59962992,"100289","historical",0,NA,0.4
"47-267",1982,6,0.4,10.7804347753946,"livingston",NA,"1982-6-14","14",4686.85011733333,4814.217265,1980,3.31337694910088,165,0.2,112272,42.57999,160.02,NA,2.37773289633681,11.5158112969487,1.19796789562627,-83.79232,NA,"6",145331727,NA,NA,59962992,"100289","historical",0,NA,0.4
"47-267",1982,7,0.4,10.7804347753946,"livingston",NA,"1982-6-14","14",4717.11277157143,4814.217265,1980,3.31337694910088,165,0.2,112272,42.57999,144.78,NA,2.37773289633681,11.5158112969487,1.19796789562627,-83.79232,NA,"6",145331727,NA,NA,59962992,"100289","historical",0,NA,0.4
